,startTime,time,high,low,volume
207,2022-03-14T01:15:00+00:00,1647220500000.0,2535.7,2528.4,1026839.1413
208,2022-03-14T01:20:00+00:00,1647220800000.0,2531.3,2524.2,644198.3295
209,2022-03-14T01:25:00+00:00,1647221100000.0,2529.2,2523.3,1918191.8621
210,2022-03-14T01:30:00+00:00,1647221400000.0,2531.1,2525.5,433399.1935
211,2022-03-14T01:35:00+00:00,1647221700000.0,2528.9,2523.1,424234.106
212,2022-03-14T01:40:00+00:00,1647222000000.0,2524.8,2519.9,1916870.9339
213,2022-03-14T01:45:00+00:00,1647222300000.0,2527.2,2523.1,382059.213
214,2022-03-14T01:50:00+00:00,1647222600000.0,2529.8,2525.3,411116.5087
215,2022-03-14T01:55:00+00:00,1647222900000.0,2531.7,2527.3,531836.3531
216,2022-03-14T02:00:00+00:00,1647223200000.0,2530.3,2523.3,382450.4648
217,2022-03-14T02:05:00+00:00,1647223500000.0,2528.0,2524.6,750122.1976
218,2022-03-14T02:10:00+00:00,1647223800000.0,2529.7,2525.1,200742.5765
219,2022-03-14T02:15:00+00:00,1647224100000.0,2527.9,2524.4,59776.2192
220,2022-03-14T02:20:00+00:00,1647224400000.0,2530.1,2524.2,179010.1279
221,2022-03-14T02:25:00+00:00,1647224700000.0,2534.6,2529.0,771497.1024
222,2022-03-14T02:30:00+00:00,1647225000000.0,2530.6,2527.6,152921.392
223,2022-03-14T02:35:00+00:00,1647225300000.0,2531.5,2527.5,280246.7236
224,2022-03-14T02:40:00+00:00,1647225600000.0,2529.4,2527.4,1209860.4971
225,2022-03-14T02:45:00+00:00,1647225900000.0,2529.6,2525.1,401877.3356
226,2022-03-14T02:50:00+00:00,1647226200000.0,2527.9,2525.4,215430.6533
227,2022-03-14T02:55:00+00:00,1647226500000.0,2528.6,2524.2,490405.7514
228,2022-03-14T03:00:00+00:00,1647226800000.0,2525.7,2522.1,301083.8359
229,2022-03-14T03:05:00+00:00,1647227100000.0,2524.9,2520.3,201492.374
230,2022-03-14T03:10:00+00:00,1647227400000.0,2522.3,2519.0,1166258.6197
231,2022-03-14T03:15:00+00:00,1647227700000.0,2523.0,2518.3,974250.2129
232,2022-03-14T03:20:00+00:00,1647228000000.0,2524.5,2519.2,420190.0318
233,2022-03-14T03:25:00+00:00,1647228300000.0,2525.8,2521.8,84720.7404
234,2022-03-14T03:30:00+00:00,1647228600000.0,2531.0,2525.7,527564.2255
235,2022-03-14T03:35:00+00:00,1647228900000.0,2532.0,2529.6,1251614.7286
236,2022-03-14T03:40:00+00:00,1647229200000.0,2532.3,2528.5,188001.2621
237,2022-03-14T03:45:00+00:00,1647229500000.0,2531.9,2529.1,117557.1544
238,2022-03-14T03:50:00+00:00,1647229800000.0,2533.2,2530.3,249577.2061
239,2022-03-14T03:55:00+00:00,1647230100000.0,2537.6,2532.9,322776.5655
240,2022-03-14T04:00:00+00:00,1647230400000.0,2540.3,2532.6,1876263.3199
241,2022-03-14T04:05:00+00:00,1647230700000.0,2545.0,2538.5,1895453.7657
242,2022-03-14T04:10:00+00:00,1647231000000.0,2601.2,2543.2,12877843.7983
243,2022-03-14T04:15:00+00:00,1647231300000.0,2606.7,2590.6,6848960.6377
244,2022-03-14T04:20:00+00:00,1647231600000.0,2593.3,2582.4,4739977.4409
245,2022-03-14T04:25:00+00:00,1647231900000.0,2589.3,2576.6,1502431.2901
246,2022-03-14T04:30:00+00:00,1647232200000.0,2582.2,2565.0,3424767.6859
247,2022-03-14T04:35:00+00:00,1647232500000.0,2574.1,2567.8,1004228.6786
248,2022-03-14T04:40:00+00:00,1647232800000.0,2574.3,2568.4,488441.6366
249,2022-03-14T04:45:00+00:00,1647233100000.0,2572.1,2569.2,314625.4767
250,2022-03-14T04:50:00+00:00,1647233400000.0,2574.8,2564.0,594478.7942
251,2022-03-14T04:55:00+00:00,1647233700000.0,2571.2,2565.6,269613.2294
252,2022-03-14T05:00:00+00:00,1647234000000.0,2575.6,2568.3,563526.6991
253,2022-03-14T05:05:00+00:00,1647234300000.0,2576.5,2568.8,1444580.6454
254,2022-03-14T05:10:00+00:00,1647234600000.0,2581.4,2575.3,2019547.0858
255,2022-03-14T05:15:00+00:00,1647234900000.0,2580.5,2575.1,160280.2413
256,2022-03-14T05:20:00+00:00,1647235200000.0,2578.6,2573.8,274360.3274
257,2022-03-14T05:25:00+00:00,1647235500000.0,2576.0,2571.2,261264.3191
258,2022-03-14T05:30:00+00:00,1647235800000.0,2574.4,2567.7,362640.8966
259,2022-03-14T05:35:00+00:00,1647236100000.0,2570.8,2567.0,451975.2096
260,2022-03-14T05:40:00+00:00,1647236400000.0,2568.1,2565.3,391114.364
261,2022-03-14T05:45:00+00:00,1647236700000.0,2570.6,2565.4,241843.3329
262,2022-03-14T05:50:00+00:00,1647237000000.0,2569.2,2565.4,234453.5432
263,2022-03-14T05:55:00+00:00,1647237300000.0,2570.1,2566.4,127193.3372
264,2022-03-14T06:00:00+00:00,1647237600000.0,2571.1,2566.1,184650.0897
265,2022-03-14T06:05:00+00:00,1647237900000.0,2571.1,2567.3,245933.6251
266,2022-03-14T06:10:00+00:00,1647238200000.0,2572.8,2569.5,224042.429
267,2022-03-14T06:15:00+00:00,1647238500000.0,2573.0,2567.5,284772.0926
268,2022-03-14T06:20:00+00:00,1647238800000.0,2573.0,2568.4,269109.1231
269,2022-03-14T06:25:00+00:00,1647239100000.0,2583.4,2570.3,2642860.184
270,2022-03-14T06:30:00+00:00,1647239400000.0,2581.5,2572.4,2354116.1327
271,2022-03-14T06:35:00+00:00,1647239700000.0,2579.6,2577.9,319915.1821
272,2022-03-14T06:40:00+00:00,1647240000000.0,2580.2,2573.2,369699.6125
273,2022-03-14T06:45:00+00:00,1647240300000.0,2575.1,2570.8,282276.1248
274,2022-03-14T06:50:00+00:00,1647240600000.0,2576.0,2572.8,212393.7485
275,2022-03-14T06:55:00+00:00,1647240900000.0,2576.9,2573.8,209169.1621
276,2022-03-14T07:00:00+00:00,1647241200000.0,2581.2,2573.6,831392.603
277,2022-03-14T07:05:00+00:00,1647241500000.0,2580.7,2577.2,157214.2298
278,2022-03-14T07:10:00+00:00,1647241800000.0,2579.5,2576.3,141603.4384
279,2022-03-14T07:15:00+00:00,1647242100000.0,2579.2,2573.0,449267.846
280,2022-03-14T07:20:00+00:00,1647242400000.0,2587.7,2576.3,1511082.417
281,2022-03-14T07:25:00+00:00,1647242700000.0,2578.5,2575.6,366428.8168
282,2022-03-14T07:30:00+00:00,1647243000000.0,2594.2,2577.3,2263923.8653
283,2022-03-14T07:35:00+00:00,1647243300000.0,2590.2,2581.4,532874.1704
284,2022-03-14T07:40:00+00:00,1647243600000.0,2591.1,2585.3,1274655.0201
285,2022-03-14T07:45:00+00:00,1647243900000.0,2594.6,2582.9,2011113.3723
286,2022-03-14T07:50:00+00:00,1647244200000.0,2585.4,2583.0,349587.4369
287,2022-03-14T07:55:00+00:00,1647244500000.0,2590.9,2585.1,1239572.9187
288,2022-03-14T08:00:00+00:00,1647244800000.0,2596.2,2583.4,1379964.5364
