,startTime,time,high,low,volume
204,2022-09-22T00:00:00+00:00,1663804800000.0,1251.9,1244.6,3205275.8224
205,2022-09-22T00:05:00+00:00,1663805100000.0,1251.5,1247.1,1866960.84
206,2022-09-22T00:10:00+00:00,1663805400000.0,1249.7,1245.4,1609457.8336
207,2022-09-22T00:15:00+00:00,1663805700000.0,1248.5,1237.2,5443888.399
208,2022-09-22T00:20:00+00:00,1663806000000.0,1241.5,1237.4,1593458.8923
209,2022-09-22T00:25:00+00:00,1663806300000.0,1244.7,1239.2,2136365.3779
210,2022-09-22T00:30:00+00:00,1663806600000.0,1248.3,1242.7,2184899.8966
211,2022-09-22T00:35:00+00:00,1663806900000.0,1247.0,1242.5,2405868.8238
212,2022-09-22T00:40:00+00:00,1663807200000.0,1244.3,1239.3,2042109.6009
213,2022-09-22T00:45:00+00:00,1663807500000.0,1243.4,1239.9,1438280.5571
214,2022-09-22T00:50:00+00:00,1663807800000.0,1242.4,1238.9,1240057.6902
215,2022-09-22T00:55:00+00:00,1663808100000.0,1243.9,1239.1,1979013.7524
216,2022-09-22T01:00:00+00:00,1663808400000.0,1246.5,1241.1,1119166.0704
217,2022-09-22T01:05:00+00:00,1663808700000.0,1249.6,1244.4,1296614.2797
218,2022-09-22T01:10:00+00:00,1663809000000.0,1250.7,1246.0,1776281.1681
219,2022-09-22T01:15:00+00:00,1663809300000.0,1251.1,1248.3,1669964.3805
220,2022-09-22T01:20:00+00:00,1663809600000.0,1251.1,1248.2,1806479.5729
221,2022-09-22T01:25:00+00:00,1663809900000.0,1252.1,1249.4,1956201.6106
222,2022-09-22T01:30:00+00:00,1663810200000.0,1257.7,1251.2,1924357.5455
223,2022-09-22T01:35:00+00:00,1663810500000.0,1255.8,1247.9,2776642.4144
224,2022-09-22T01:40:00+00:00,1663810800000.0,1250.3,1246.6,2388052.5066
225,2022-09-22T01:45:00+00:00,1663811100000.0,1252.9,1247.5,958624.8446
226,2022-09-22T01:50:00+00:00,1663811400000.0,1254.5,1252.1,1372809.6697
227,2022-09-22T01:55:00+00:00,1663811700000.0,1257.6,1252.3,2044923.8167
228,2022-09-22T02:00:00+00:00,1663812000000.0,1258.8,1254.8,1663521.2213
229,2022-09-22T02:05:00+00:00,1663812300000.0,1257.8,1254.3,1601134.5638
230,2022-09-22T02:10:00+00:00,1663812600000.0,1260.2,1256.3,2562094.8753
231,2022-09-22T02:15:00+00:00,1663812900000.0,1257.3,1254.8,863052.4165
232,2022-09-22T02:20:00+00:00,1663813200000.0,1256.5,1253.9,1507671.3059
233,2022-09-22T02:25:00+00:00,1663813500000.0,1254.4,1252.7,1472093.4821
234,2022-09-22T02:30:00+00:00,1663813800000.0,1255.5,1252.5,1285833.3407
235,2022-09-22T02:35:00+00:00,1663814100000.0,1256.4,1253.8,908622.2292
236,2022-09-22T02:40:00+00:00,1663814400000.0,1261.9,1255.7,3632163.5483
237,2022-09-22T02:45:00+00:00,1663814700000.0,1262.7,1257.8,1208161.921
238,2022-09-22T02:50:00+00:00,1663815000000.0,1263.7,1259.7,3957197.1876
239,2022-09-22T02:55:00+00:00,1663815300000.0,1268.7,1262.4,6439054.6221
240,2022-09-22T03:00:00+00:00,1663815600000.0,1266.6,1263.2,2466799.8435
241,2022-09-22T03:05:00+00:00,1663815900000.0,1265.2,1260.5,2302858.662
242,2022-09-22T03:10:00+00:00,1663816200000.0,1263.7,1260.9,1248794.8938
243,2022-09-22T03:15:00+00:00,1663816500000.0,1264.6,1262.6,1334712.8445
244,2022-09-22T03:20:00+00:00,1663816800000.0,1267.8,1264.4,1902061.1812
245,2022-09-22T03:25:00+00:00,1663817100000.0,1271.5,1267.2,2264630.1464
246,2022-09-22T03:30:00+00:00,1663817400000.0,1268.7,1263.0,1230068.427
247,2022-09-22T03:35:00+00:00,1663817700000.0,1265.0,1262.3,1657263.086
248,2022-09-22T03:40:00+00:00,1663818000000.0,1263.9,1262.4,1069178.2669
249,2022-09-22T03:45:00+00:00,1663818300000.0,1265.0,1262.0,962252.2153
250,2022-09-22T03:50:00+00:00,1663818600000.0,1265.2,1264.0,1400416.2817
251,2022-09-22T03:55:00+00:00,1663818900000.0,1264.8,1261.9,1511386.8191
252,2022-09-22T04:00:00+00:00,1663819200000.0,1268.4,1262.8,1404853.585
253,2022-09-22T04:05:00+00:00,1663819500000.0,1270.8,1267.4,1668579.1164
254,2022-09-22T04:10:00+00:00,1663819800000.0,1269.4,1265.7,759321.8234
255,2022-09-22T04:15:00+00:00,1663820100000.0,1267.6,1265.3,848437.8834
256,2022-09-22T04:20:00+00:00,1663820400000.0,1268.9,1265.4,879812.3896
257,2022-09-22T04:25:00+00:00,1663820700000.0,1266.5,1262.5,1599858.7334
258,2022-09-22T04:30:00+00:00,1663821000000.0,1264.2,1261.8,683925.4635
259,2022-09-22T04:35:00+00:00,1663821300000.0,1265.5,1263.3,373363.8022
260,2022-09-22T04:40:00+00:00,1663821600000.0,1266.5,1263.3,467054.3813
261,2022-09-22T04:45:00+00:00,1663821900000.0,1264.2,1262.7,547122.9815
262,2022-09-22T04:50:00+00:00,1663822200000.0,1265.9,1262.3,1531184.023
263,2022-09-22T04:55:00+00:00,1663822500000.0,1265.8,1263.2,691808.361
264,2022-09-22T05:00:00+00:00,1663822800000.0,1264.5,1261.8,695467.8863
265,2022-09-22T05:05:00+00:00,1663823100000.0,1264.0,1262.2,505182.2551
266,2022-09-22T05:10:00+00:00,1663823400000.0,1262.8,1258.0,1168431.1223
267,2022-09-22T05:15:00+00:00,1663823700000.0,1261.2,1257.1,1806495.7613
268,2022-09-22T05:20:00+00:00,1663824000000.0,1258.8,1256.2,1276825.9981
269,2022-09-22T05:25:00+00:00,1663824300000.0,1259.3,1253.9,908568.3433
270,2022-09-22T05:30:00+00:00,1663824600000.0,1261.3,1255.0,1413689.6926
271,2022-09-22T05:35:00+00:00,1663824900000.0,1262.6,1258.9,1014962.3435
272,2022-09-22T05:40:00+00:00,1663825200000.0,1263.1,1261.6,557277.4767
273,2022-09-22T05:45:00+00:00,1663825500000.0,1262.4,1259.3,3616792.2361
274,2022-09-22T05:50:00+00:00,1663825800000.0,1262.2,1257.4,1097570.1516
275,2022-09-22T05:55:00+00:00,1663826100000.0,1259.4,1257.5,1239674.9258
276,2022-09-22T06:00:00+00:00,1663826400000.0,1260.9,1257.5,967379.439
277,2022-09-22T06:05:00+00:00,1663826700000.0,1266.7,1259.0,2634397.3151
278,2022-09-22T06:10:00+00:00,1663827000000.0,1268.6,1265.4,1726336.3504
279,2022-09-22T06:15:00+00:00,1663827300000.0,1273.7,1265.4,5560509.2361
280,2022-09-22T06:20:00+00:00,1663827600000.0,1275.1,1271.0,2548821.2369
281,2022-09-22T06:25:00+00:00,1663827900000.0,1274.4,1270.8,1328887.3876
282,2022-09-22T06:30:00+00:00,1663828200000.0,1271.2,1263.8,2704778.3448
283,2022-09-22T06:35:00+00:00,1663828500000.0,1267.7,1261.9,3727609.106
284,2022-09-22T06:40:00+00:00,1663828800000.0,1265.1,1262.7,628359.5191
285,2022-09-22T06:45:00+00:00,1663829100000.0,1267.0,1262.5,1416519.385
286,2022-09-22T06:50:00+00:00,1663829400000.0,1270.0,1265.5,1098631.2219
287,2022-09-22T06:55:00+00:00,1663829700000.0,1269.6,1266.6,1716217.9287
288,2022-09-22T07:00:00+00:00,1663830000000.0,1267.4,1264.8,1810554.6989
289,2022-09-22T07:05:00+00:00,1663830300000.0,1268.0,1264.9,1235904.7593
290,2022-09-22T07:10:00+00:00,1663830600000.0,1270.0,1265.5,1217892.3982
291,2022-09-22T07:15:00+00:00,1663830900000.0,1273.1,1269.5,2292041.2626
292,2022-09-22T07:20:00+00:00,1663831200000.0,1274.6,1271.5,1786141.9758
293,2022-09-22T07:25:00+00:00,1663831500000.0,1277.0,1272.6,2154952.0118
294,2022-09-22T07:30:00+00:00,1663831800000.0,1274.8,1271.5,2216166.014
295,2022-09-22T07:35:00+00:00,1663832100000.0,1275.6,1270.8,887265.0874
296,2022-09-22T07:40:00+00:00,1663832400000.0,1274.2,1271.6,678244.143
297,2022-09-22T07:45:00+00:00,1663832700000.0,1280.4,1273.8,3223005.4171
298,2022-09-22T07:50:00+00:00,1663833000000.0,1280.0,1276.7,1783219.4108
299,2022-09-22T07:55:00+00:00,1663833300000.0,1279.4,1277.0,2180081.0277
300,2022-09-22T08:00:00+00:00,1663833600000.0,1283.9,1277.4,3573141.7748
301,2022-09-22T08:05:00+00:00,1663833900000.0,1280.1,1276.3,2467726.2708
302,2022-09-22T08:10:00+00:00,1663834200000.0,1280.4,1277.3,778256.6681
303,2022-09-22T08:15:00+00:00,1663834500000.0,1280.2,1276.6,925952.6213
304,2022-09-22T08:20:00+00:00,1663834800000.0,1286.8,1279.4,3050258.8026
305,2022-09-22T08:25:00+00:00,1663835100000.0,1289.8,1283.8,4311985.0497
306,2022-09-22T08:30:00+00:00,1663835400000.0,1294.3,1287.9,6028561.4316
307,2022-09-22T08:35:00+00:00,1663835700000.0,1294.7,1290.7,2471681.3489
308,2022-09-22T08:40:00+00:00,1663836000000.0,1297.0,1292.4,3107180.4944
309,2022-09-22T08:45:00+00:00,1663836300000.0,1298.3,1288.5,5556582.0848
310,2022-09-22T08:50:00+00:00,1663836600000.0,1293.5,1288.7,1590085.8126
311,2022-09-22T08:55:00+00:00,1663836900000.0,1291.8,1288.1,2608820.1011
312,2022-09-22T09:00:00+00:00,1663837200000.0,1291.0,1286.2,1633212.8957
313,2022-09-22T09:05:00+00:00,1663837500000.0,1289.2,1285.0,2216324.3088
314,2022-09-22T09:10:00+00:00,1663837800000.0,1288.8,1284.7,1189060.7337
315,2022-09-22T09:15:00+00:00,1663838100000.0,1288.6,1285.1,1174684.4529
316,2022-09-22T09:20:00+00:00,1663838400000.0,1292.7,1286.7,2226405.6719
317,2022-09-22T09:25:00+00:00,1663838700000.0,1289.9,1286.9,1135966.1331
318,2022-09-22T09:30:00+00:00,1663839000000.0,1290.7,1287.2,1037447.5321
