,lq period,lq check,max profit,max %,volume
1084,51840.0,0,143.3,13.56,1363232.277
1085,51840.0,0,132.4,12.48,1363232.277
1086,51840.0,0,127.0,11.95,1363232.277
1087,51840.0,0,122.2,11.48,1363232.277
1088,51840.0,0,123.6,11.62,1363232.277
1089,51840.0,0,124.4,11.7,1363232.277
1090,51840.0,0,120.8,11.35,1363232.277
1091,51840.0,0,116.5,10.93,1363232.277
1092,51840.0,0,114.9,10.77,1363232.277
1093,51840.0,0,115.6,10.84,1363232.277
1094,51840.0,0,117.6,11.04,1363232.277
1095,51840.0,0,122.1,11.47,1363232.277
1096,51840.0,0,126.1,11.86,1363232.277
1097,51840.0,0,134.5,12.69,1363232.277
1098,51840.0,0,122.8,11.54,1363232.277
1099,51840.0,0,122.2,11.48,1363232.277
1100,51840.0,0,125.5,11.81,1363232.277
1101,51840.0,0,136.7,12.9,1363232.277
1102,51840.0,0,135.5,12.79,1363232.277
1103,51840.0,0,126.0,11.85,1363232.277
1104,51840.0,0,125.3,11.79,1363232.277
1105,51840.0,0,127.0,11.95,1363232.277
1106,51840.0,0,127.0,11.95,1363232.277
1107,51840.0,0,130.1,12.26,1363232.277
1108,51840.0,0,130.1,12.26,1363232.277
1109,51840.0,0,135.4,12.78,1363232.277
1110,51840.0,0,135.6,12.8,1363232.277
1111,51840.0,0,128.9,12.14,1363232.277
1112,51840.0,0,126.1,11.86,1363232.277
1113,51840.0,0,125.7,11.83,1363232.277
1114,51840.0,0,123.1,11.57,1363232.277
1115,51840.0,0,121.7,11.43,1363232.277
1116,51840.0,0,121.8,11.44,1363232.277
1117,51840.0,0,120.5,11.32,1363232.277
1118,51840.0,0,118.1,11.08,1363232.277
1119,51840.0,0,123.4,11.6,1363232.277
1120,51840.0,0,119.2,11.19,1363232.277
1121,51840.0,0,115.6,10.84,1363232.277
1122,51840.0,0,112.9,10.58,1363232.277
1123,51840.0,0,109.8,10.28,1363232.277
1124,51840.0,0,110.3,10.33,1363232.277
1125,51840.0,0,108.7,10.17,1363232.277
1126,51840.0,0,102.9,9.61,1363232.277
1127,51840.0,0,104.7,9.79,1363232.277
1128,51840.0,0,103.0,9.62,1363232.277
1129,51840.0,0,110.1,10.31,1363232.277
1130,51840.0,0,109.5,10.25,1363232.277
1131,51840.0,0,106.6,9.97,1363232.277
1132,51840.0,0,106.8,9.99,1363232.277
1133,51840.0,0,106.3,9.94,1363232.277
1134,51840.0,0,107.7,10.08,1363232.277
1135,51840.0,0,109.6,10.26,1363232.277
1136,51840.0,0,106.7,9.98,1363232.277
1137,51840.0,0,108.1,10.11,1363232.277
1138,51840.0,0,97.9,9.13,1363232.277
1139,51840.0,0,95.4,8.89,1363232.277
1140,51840.0,0,93.5,8.71,1363232.277
1141,51840.0,0,97.4,9.08,1363232.277
1142,51840.0,0,98.4,9.18,1363232.277
1143,51840.0,0,104.7,9.79,1363232.277
1144,51840.0,0,102.6,9.58,1363232.277
1145,51840.0,0,98.7,9.21,1363232.277
1146,51840.0,0,97.7,9.11,1363232.277
1147,51840.0,0,98.6,9.2,1363232.277
1148,51840.0,0,90.9,8.46,1363232.277
1149,51840.0,0,91.7,8.54,1363232.277
1150,51840.0,0,96.6,9.01,1363232.277
1151,51840.0,0,98.4,9.18,1363232.277
1152,51840.0,0,99.1,9.25,1363232.277
1153,51840.0,0,95.4,8.89,1363232.277
1154,51840.0,0,90.6,8.43,1363232.277
1155,51840.0,0,89.2,8.3,1363232.277
1156,51840.0,0,84.6,7.86,1363232.277
1157,51840.0,0,83.0,7.71,1363232.277
1158,51840.0,0,82.3,7.64,1363232.277
1159,51840.0,0,80.9,7.51,1363232.277
1160,51840.0,0,79.5,7.37,1363232.277
1161,51840.0,0,83.2,7.72,1363232.277
1162,51840.0,0,82.4,7.65,1363232.277
1163,51840.0,0,84.1,7.81,1363232.277
1164,51840.0,0,83.1,7.71,1363232.277
1165,51840.0,0,82.4,7.65,1363232.277
1166,51840.0,0,81.9,7.6,1363232.277
1167,51840.0,0,83.4,7.74,1363232.277
1168,51840.0,0,86.1,8.0,1363232.277
1169,51840.0,0,85.3,7.92,1363232.277
1170,51840.0,0,83.9,7.79,1363232.277
1171,51840.0,0,89.1,8.29,1363232.277
1172,51840.0,0,91.7,8.54,1363232.277
1173,51840.0,0,90.8,8.45,1363232.277
