,lq period,lq check,max profit,max %,volume
353,15840.0,0,804.7,137.69,755512.3891
354,15840.0,0,806.4,138.11,755512.3891
355,15840.0,0,805.2,137.81,755512.3891
356,15840.0,0,801.1,136.79,755512.3891
357,15840.0,0,799.1,136.3,755512.3891
358,15840.0,0,797.7,135.95,755512.3891
359,15840.0,0,795.3,135.35,755512.3891
360,15840.0,0,798.8,136.22,755512.3891
361,15840.0,0,802.4,137.12,755512.3891
362,15840.0,0,803.1,137.29,755512.3891
363,15840.0,0,802.3,137.09,755512.3891
364,15840.0,0,803.7,137.44,755512.3891
365,15840.0,0,812.8,139.72,755512.3891
366,15840.0,0,810.5,139.14,755512.3891
367,15840.0,0,813.8,139.97,755512.3891
368,15840.0,0,815.7,140.45,755512.3891
369,15840.0,0,812.0,139.52,755512.3891
370,15840.0,0,812.2,139.57,755512.3891
371,15840.0,0,810.0,139.02,755512.3891
372,15840.0,0,812.6,139.67,755512.3891
373,15840.0,0,784.5,132.7,755512.3891
374,15840.0,0,794.4,135.13,755512.3891
375,15840.0,0,799.8,136.47,755512.3891
376,15840.0,0,797.0,135.78,755512.3891
377,15840.0,0,793.4,134.89,755512.3891
378,15840.0,0,791.0,134.3,755512.3891
379,15840.0,0,798.7,136.2,755512.3891
380,15840.0,0,796.2,135.58,755512.3891
381,15840.0,0,797.2,135.82,755512.3891
382,15840.0,0,794.2,135.08,755512.3891
383,15840.0,0,789.3,133.88,755512.3891
384,15840.0,0,787.5,133.44,755512.3891
385,15840.0,0,789.0,133.8,755512.3891
386,15840.0,0,774.8,130.35,755512.3891
387,15840.0,0,782.2,132.14,755512.3891
388,15840.0,0,778.2,131.17,755512.3891
389,15840.0,0,746.5,123.63,755512.3891
390,15840.0,0,746.4,123.6,755512.3891
391,15840.0,0,754.4,125.48,755512.3891
392,15840.0,0,755.7,125.79,755512.3891
393,15840.0,0,757.7,126.26,755512.3891
394,15840.0,0,758.0,126.33,755512.3891
395,15840.0,0,751.2,124.73,755512.3891
396,15840.0,0,736.8,121.37,755512.3891
397,15840.0,0,754.2,125.44,755512.3891
398,15840.0,0,759.5,126.69,755512.3891
399,15840.0,0,760.6,126.95,755512.3891
400,15840.0,0,762.2,127.33,755512.3891
401,15840.0,0,761.5,127.16,755512.3891
402,15840.0,0,760.6,126.95,755512.3891
403,15840.0,0,763.1,127.54,755512.3891
404,15840.0,0,764.1,127.78,755512.3891
405,15840.0,0,763.8,127.71,755512.3891
406,15840.0,0,767.4,128.57,755512.3891
407,15840.0,0,770.2,129.24,755512.3891
408,15840.0,0,772.7,129.84,755512.3891
409,15840.0,0,776.3,130.71,755512.3891
410,15840.0,0,775.1,130.42,755512.3891
411,15840.0,0,776.5,130.76,755512.3891
412,15840.0,0,772.6,129.82,755512.3891
413,15840.0,0,770.6,129.34,755512.3891
414,15840.0,0,772.9,129.89,755512.3891
415,15840.0,0,773.7,130.08,755512.3891
416,15840.0,0,774.2,130.21,755512.3891
417,15840.0,0,776.0,130.64,755512.3891
418,15840.0,0,771.7,129.6,755512.3891
419,15840.0,0,770.5,129.31,755512.3891
420,15840.0,0,771.8,129.63,755512.3891
421,15840.0,0,772.3,129.75,755512.3891
422,15840.0,0,767.9,128.69,755512.3891
423,15840.0,0,763.1,127.54,755512.3891
424,15840.0,0,766.2,128.28,755512.3891
425,15840.0,0,764.6,127.9,755512.3891
426,15840.0,0,765.5,128.12,755512.3891
427,15840.0,0,766.1,128.26,755512.3891
428,15840.0,0,765.8,128.19,755512.3891
429,15840.0,0,764.6,127.9,755512.3891
430,15840.0,0,761.4,127.14,755512.3891
431,15840.0,0,762.5,127.4,755512.3891
432,15840.0,0,762.5,127.4,755512.3891
433,15840.0,0,766.5,128.36,755512.3891
434,15840.0,0,761.9,127.26,755512.3891
435,15840.0,0,756.9,126.07,755512.3891
436,15840.0,0,754.8,125.58,755512.3891
437,15840.0,0,759.1,126.59,755512.3891
438,15840.0,0,758.3,126.4,755512.3891
439,15840.0,0,760.9,127.02,755512.3891
440,15840.0,0,762.4,127.38,755512.3891
441,15840.0,0,761.7,127.21,755512.3891
442,15840.0,0,761.5,127.16,755512.3891
443,15840.0,0,763.7,127.69,755512.3891
444,15840.0,0,761.7,127.21,755512.3891
445,15840.0,0,758.7,126.5,755512.3891
446,15840.0,0,757.9,126.31,755512.3891
447,15840.0,0,758.4,126.43,755512.3891
448,15840.0,0,751.9,124.89,755512.3891
449,15840.0,0,752.8,125.11,755512.3891
450,15840.0,0,756.4,125.95,755512.3891
451,15840.0,0,757.9,126.31,755512.3891
452,15840.0,0,758.4,126.43,755512.3891
453,15840.0,0,760.1,126.83,755512.3891
454,15840.0,0,761.8,127.24,755512.3891
455,15840.0,0,761.9,127.26,755512.3891
456,15840.0,0,760.5,126.93,755512.3891
457,15840.0,0,758.0,126.33,755512.3891
458,15840.0,0,762.4,127.38,755512.3891
459,15840.0,0,768.0,128.72,755512.3891
460,15840.0,0,767.4,128.57,755512.3891
461,15840.0,0,768.0,128.72,755512.3891
462,15840.0,0,774.0,130.16,755512.3891
463,15840.0,0,772.9,129.89,755512.3891
464,15840.0,0,769.9,129.17,755512.3891
465,15840.0,0,768.9,128.93,755512.3891
466,15840.0,0,768.4,128.81,755512.3891
467,15840.0,0,769.5,129.07,755512.3891
468,15840.0,0,768.1,128.74,755512.3891
469,15840.0,0,769.7,129.12,755512.3891
470,15840.0,0,773.3,129.99,755512.3891
471,15840.0,0,772.7,129.84,755512.3891
472,15840.0,0,773.7,130.08,755512.3891
473,15840.0,0,774.1,130.18,755512.3891
474,15840.0,0,773.9,130.13,755512.3891
475,15840.0,0,777.4,130.98,755512.3891
476,15840.0,0,780.9,131.83,755512.3891
477,15840.0,0,783.9,132.56,755512.3891
478,15840.0,0,788.1,133.58,755512.3891
479,15840.0,0,786.8,133.27,755512.3891
480,15840.0,0,781.3,131.92,755512.3891
481,15840.0,0,779.3,131.44,755512.3891
482,15840.0,0,779.4,131.46,755512.3891
483,15840.0,0,771.9,129.65,755512.3891
484,15840.0,0,769.8,129.15,755512.3891
485,15840.0,0,772.3,129.75,755512.3891
486,15840.0,0,764.2,127.81,755512.3891
487,15840.0,0,769.8,129.15,755512.3891
488,15840.0,0,769.7,129.12,755512.3891
489,15840.0,0,766.4,128.33,755512.3891
490,15840.0,0,771.4,129.53,755512.3891
491,15840.0,0,768.5,128.83,755512.3891
492,15840.0,0,763.4,127.62,755512.3891
493,15840.0,0,766.4,128.33,755512.3891
494,15840.0,0,760.3,126.88,755512.3891
495,15840.0,0,764.1,127.78,755512.3891
496,15840.0,0,767.1,128.5,755512.3891
497,15840.0,0,774.5,130.28,755512.3891
498,15840.0,0,775.7,130.57,755512.3891
499,15840.0,0,780.1,131.63,755512.3891
500,15840.0,0,780.2,131.66,755512.3891
501,15840.0,0,782.9,132.31,755512.3891
502,15840.0,0,786.1,133.09,755512.3891
503,15840.0,0,785.0,132.83,755512.3891
504,15840.0,0,782.6,132.24,755512.3891
505,15840.0,0,780.0,131.61,755512.3891
506,15840.0,0,782.6,132.24,755512.3891
507,15840.0,0,788.5,133.68,755512.3891
508,15840.0,0,791.4,134.39,755512.3891
509,15840.0,0,788.9,133.78,755512.3891
510,15840.0,0,783.1,132.36,755512.3891
511,15840.0,0,782.2,132.14,755512.3891
512,15840.0,0,781.2,131.9,755512.3891
513,15840.0,0,782.1,132.12,755512.3891
514,15840.0,0,785.9,133.05,755512.3891
515,15840.0,0,781.6,132.0,755512.3891
516,15840.0,0,776.0,130.64,755512.3891
517,15840.0,0,773.7,130.08,755512.3891
518,15840.0,0,768.7,128.88,755512.3891
519,15840.0,0,769.3,129.03,755512.3891
520,15840.0,0,774.1,130.18,755512.3891
521,15840.0,0,775.4,130.49,755512.3891
522,15840.0,0,771.4,129.53,755512.3891
523,15840.0,0,767.5,128.6,755512.3891
524,15840.0,0,757.0,126.1,755512.3891
525,15840.0,0,760.8,127.0,755512.3891
526,15840.0,0,761.7,127.21,755512.3891
527,15840.0,0,763.0,127.52,755512.3891
528,15840.0,0,762.1,127.31,755512.3891
529,15840.0,0,764.5,127.88,755512.3891
530,15840.0,0,762.0,127.28,755512.3891
531,15840.0,0,757.9,126.31,755512.3891
532,15840.0,0,758.6,126.48,755512.3891
533,15840.0,0,760.9,127.02,755512.3891
534,15840.0,0,754.3,125.46,755512.3891
535,15840.0,0,750.1,124.47,755512.3891
536,15840.0,0,748.1,124.0,755512.3891
